name|price|description|category|rating|source
CANON PFI-1300 (Schwarz, 1 Stück)|166.6|Canon PFI-1300 MBK - 330 ml - mattschwarz - Original - Tintenbehälter - für imagePROGRAF PRO-2000, PRO-4000, PRO-4000S, PRO-6000S|Computer & Gaming||interdiscount
CANON PFI-1300 (Schwarz, Photo Schwarz, 1 Stück)|166.6|Canon PFI-1300 PBK - 330 ml - Photo schwarz - Original - Tintenbehälter - für imagePROGRAF PRO-2000, PRO-4000, PRO-4000S, PRO-6000S|Computer & Gaming||interdiscount
CANON PFI-303 (Gelb, 1 Stück)|166.6|Canon PFI-303 Y - 330 ml - Gelb - Original - Tintenbehälter - für imagePROGRAF iPF810, iPF810 PRO, iPF815 MFP M40, iPF820, iPF820 PRO, iPF825 MFP M40|Computer & Gaming||interdiscount
CANON PFI-307MBK (Schwarz, 1 Stück)|166.6|Canon PFI-307 MBK - 330 ml - mattschwarz - Original - Tintenbehälter - für imagePROGRAF iPF830, iPF830 MFP M40, iPF840, iPF840 MFP M40, iPF850, iPF850 MFP M40|Computer & Gaming||interdiscount
CANON PFI-310BK (Schwarz, 1 Stück)|166.6|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON PFI-207 C (Cyan, 1 Stück)|163.15|Canon PFI-207 C - 300 ml - Cyan - Original - Tintenbehälter - für imagePROGRAF iPF680, iPF685, iPF780, iPF785|Computer & Gaming||interdiscount
CANON PFI-207Y (Gelb, 1 Stück)|163.15|Canon PFI-207 Y - 300 ml - Gelb - Original - Tintenbehälter - für imagePROGRAF iPF680, iPF685, iPF780, iPF785|Computer & Gaming||interdiscount
CANON PFI-321M (Magenta, 1 Stück)|163.15||Computer & Gaming||interdiscount
CANON PFI-320 (Gelb, 1 Stück)|162.0|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON PFI-310C (Cyan, 1 Stück)|159.65|Canon PFI-310 C - 330 ml - Cyan - Original - Tintenbehälter - für imagePROGRAF TX-2000, TX-3000, TX-3000 MFP T36, TX-4000, TX-4000 MFP T36|Computer & Gaming||interdiscount
CANON 711 (Einzeltoner, Magenta)|157.35|Canon 711 - Magenta - Original - Tonerpatrone - für Color imageCLASS MF8450c; ImageCLASS MF8450c, MF9170c; i-SENSYS LBP5300, MF8450, MF9170|Computer & Gaming||interdiscount
CANON PFI-320BK (Schwarz, 1 Stück)|156.95|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON PFI-320C (Cyan, Blau, 1 Stück)|156.95|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON PFI-207BK (Schwarz, 1 Stück)|156.35|Die Zusammensetzung der Tinten von Canon ermöglicht Drucke mit besonders hellen und präzise wiedergegebenen Farben und hält Ihre Erinnerungen so naturgetreu fest. Hauttöne wirken natürlich und leuchtende Farben sind lebendig und realistisch. Pigmentschwarztinte sorgt beim Dokumentendruck für die gestochen scharfe und deutliche Widergabe selbst kleinster Buchstaben und feiner Linien.|Computer & Gaming||interdiscount
CANON PFI-207M (Magenta, 1 Stück)|156.35|Canon PFI-207 M - 300 ml - Magenta - Original - Tintenbehälter - für imagePROGRAF iPF680, iPF685, iPF780, iPF785|Computer & Gaming||interdiscount
CANON C-EXV26  (Einzeltoner, Cyan)|142.75|Canon C-EXV 26 - Cyan - Original - Tonerpatrone - für imageRUNNER C1021, C1021i, C1021iF; iRC1021, C1021i; iRC 1021i|Computer & Gaming||interdiscount
CANON 701 (Einzeltoner, Cyan)|139.0|Die besten Geräte verdienen das beste Verbrauchsmaterial. Schützen Sie Ihre Investitionen, indem Sie nur original Canon Produkte verwenden. Das breitgefächerte Sortiment an hochwertigem Verbrauchsmaterial bietet Wirtschaftlichkeit, Flexibilität und ein sicheres Gefühl.|Computer & Gaming||interdiscount
CANON Selphy Square QX10 (Thermosublimation, 287 x 287 dpi)|136.6||Computer & Gaming||interdiscount
CANON PGI-7500XL (Schwarz, 1 Stück)|134.9|Canon PGI-7500XL BK - XL - Schwarz - original - Tintenbehälter - für Canon WG7540, WG7550, WG7550F; WG Series WG7550F|Computer & Gaming||interdiscount
CANON Papierkassette PF-K1 (550 Blatt)|130.0|Canon - Papierkassette - 550 Blätter in 1 Schubladen (Trays) - für i-SENSYS MF752Cdw, X C1333i|Computer & Gaming||interdiscount
CANON Plotterpapier Extra (180 g/m2)|129.1|Erstklassiges helles, weisses Papier mit gleich bleibend guten Laufeigenschaften und konstanter Zuverlässigkeit im täglichen Gebrauch. Canon Extra eignet sich für den Einsatz auf Kopiersystemen, Laser- und Bubble-Jet-Druckern sowie Faxgeräten. Die hohe Opazität vermindert ein Durchscheinen beidseitiger Kopien oder Drucke. Dank identischer Oberfläche auf Vorder- und Rückseite ideal für beidseitiges Bedrucken. Das Papier eignet sich für die gesamte tägliche Korrespondenz.|Computer & Gaming||interdiscount
CANON C-EXV 28 (Einzeltoner, Cyan)|127.3|Canon C-EXV 28 - Cyan - Original - Tonerpatrone - für imageRUNNER ADVANCE C5035i EQ80, C5045, C5051, C5250, C5255|Computer & Gaming||interdiscount
CANON 701 (Einzeltoner, Magenta)|123.45|Die besten Geräte verdienen das beste Verbrauchsmaterial. Schützen Sie Ihre Investitionen, indem Sie nur original Canon Produkte verwenden. Das breitgefächerte Sortiment an hochwertigem Verbrauchsmaterial bietet Wirtschaftlichkeit, Flexibilität und ein sicheres Gefühl.|Computer & Gaming||interdiscount
CANON 717 (Einzeltoner, Cyan)|116.95|Canon 717 Cyan - Cyan - Original - Tonerpatrone - für i-SENSYS MF8450|Computer & Gaming||interdiscount
CANON Premium Kopierpapier (25 Blatt, A3+, 310 g/m2)|102.7|FINE ART ROUGH - Premium Paper|Computer & Gaming||interdiscount
CANON 717 (Einzeltoner, Magenta)|100.35|Canon 717 Magenta - Magenta - Original - Tonerpatrone - für i-SENSYS MF8450|Computer & Gaming||interdiscount
CANON C-EXV53 (Einzeltoner, Schwarz)|96.6|CANON Toner schwarz C-EXV53BK IR 4500ii 42'100 Seiten|Computer & Gaming||interdiscount
CANON PFI-104M (Magenta, 1 Stück)|94.3|Canon - Magenta - Original - Tintenpatrone - für imagePROGRAF iPF650, iPF655, iPF750, iPF755|Computer & Gaming||interdiscount
CANON Papierkassette AH1 (550 Blatt)|93.9|Total Fassungsvermögen Papierzuführungen: 550 Seiten, Medienformat: A4 - Fassungsvermögen: 550 Blatt - Medienformat: A4|Computer & Gaming||interdiscount
CANON Scannerrolle|91.95|Canon - Scanner-Rollenkit - für DR-4010C, 6010C; imageFORMULA DR-4010C, DR-6010C|Computer & Gaming||interdiscount
CANON C-EXV 49 (Einzeltoner, Magenta)|89.9|CANON Toner magenta Orig.Nr. C-EXV 49 Passend zu CANON Farblaser-Drucker gemäss Kompatibilitätsliste|Computer & Gaming||interdiscount
CANON C-EXV48M (Einzeltoner, Magenta)|89.65|CANON Toner magenta Orig.Nr. C-EXV 48M Passend zu CANON Farblaser-Drucker gemäss Kompatibilitätsliste|Computer & Gaming||interdiscount
CANON Fine Art Kopierpapier (25 Blatt, A3, 320 g/m2)|87.8|CANON Premium Paper 320g A3 FARG1A3 Fine Art Rough 25 Blatt|Computer & Gaming||interdiscount
CANON PFI-1100 C (Cyan, 1 Stück)|86.9|Canon PFI-1100 C - 160 ml - Cyan - Original - Tintenbehälter - für imagePROGRAF PRO-2000, PRO-4000, PRO-4000S, PRO-6000S|Computer & Gaming||interdiscount
CANON 045H (Einzeltoner, Cyan)|86.5|Druckleistung Seiten: 2200 ×, Toner/Tinte Farbe: Cyan, Originalprodukt - Farbe: Cyan, Reichweite: ca. 2200 Seiten|Computer & Gaming||interdiscount
CANON PFI-106PGY (Grau, 1 Stück)|83.25|Die Zusammensetzung der Tinten von Canon ermöglicht Drucke mit besonders hellen und präzise wiedergegebenen Farben und hält Ihre Erinnerungen so naturgetreu fest.|Computer & Gaming||interdiscount
CANON PFI-101 G (Grün, 1 Stück)|81.95|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON C-EXV 54 (Magenta, 1 Stück)|81.4|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern.|Computer & Gaming||interdiscount
CANON Plotterpapier LU-101 (A2, 260 g/m2)|81.1|25 Blatt hochwertiges Fotopapier mit glänzender Oberfläche|Computer & Gaming||interdiscount
CANON PFI-103PBK (Schwarz, Mattschwarz, 1 Stück)|80.9|Canon PFI-103 BK - 130 ml - Schwarz - Original - Tintenbehälter - für imagePROGRAF iPF5100, iPF6100, iPF6200|Computer & Gaming||interdiscount
CANON PFI-107C (Cyan, 1 Stück)|80.9|Canon PFI-107 C - 130 ml - Cyan - Original - Tintenbehälter - für imagePROGRAF iPF670, iPF680, iPF685, iPF770, iPF780, iPF785|Computer & Gaming||interdiscount
CANON PFI-102 (Gelb, 1 Stück)|82.9|Canon PFI-102 Y - 130 ml - Dye-Based Yellow - Original - Tintenbehälter - für imagePROGRAF iPF510, iPF610, iPF650, iPF655, iPF710, iPF750, iPF755, iPF760, iPF765|Computer & Gaming||interdiscount
CANON PFI-106 Y (Gelb, 1 Stück)|80.1|Canon PFI-106 Y - 130 ml - Gelb - Original - Tintenbehälter - für imagePROGRAF iPF6300, IPF6300S, iPF6350, iPF6400, iPF6400SE, IPF6450|Computer & Gaming||interdiscount
CANON PFI-106GY (Grau, 1 Stück)|80.1|Die Zusammensetzung der Tinten von Canon ermöglicht Drucke mit besonders hellen und präzise wiedergegebenen Farben und hält Ihre Erinnerungen so naturgetreu fest.|Computer & Gaming||interdiscount
CANON PFI-107M (Magenta, 1 Stück)|80.1|Die Zusammensetzung der Tinten von Canon ermöglicht Drucke mit besonders hellen und präzise wiedergegebenen Farben und hält Ihre Erinnerungen so naturgetreu fest.|Computer & Gaming||interdiscount
CANON PFI-107Y (Gelb, 1 Stück)|80.1|Die Zusammensetzung der Tinten von Canon ermöglicht Drucke mit besonders hellen und präzise wiedergegebenen Farben und hält Ihre Erinnerungen so naturgetreu fest.|Computer & Gaming||interdiscount
CANON 707 (Einzeltoner, Cyan)|78.6|Die besten Geräte verdienen das beste Verbrauchsmaterial. Schützen Sie Ihre Investitionen, indem Sie nur original Canon Produkte verwenden. Das breitgefächerte Sortiment an hochwertigem Verbrauchsmaterial bietet Wirtschaftlichkeit, Flexibilität und ein sicheres Gefühl.|Computer & Gaming||interdiscount
CANON PFI-102 BK (Schwarz, 1 Stück)|76.75|Canon LUCIA PFI-102 BK - 130 ml - Schwarz - Original - Tintenbehälter - für imagePROGRAF iPF510, iPF605, iPF650, iPF655, iPF710, iPF720, iPF750, iPF755, LP17, LP24|Computer & Gaming||interdiscount
CANON PFI-102M (Magenta, 1 Stück)|76.75|Canon PFI-102 M - 130 ml - Dye-Based Magenta - Original - Tintenbehälter - für imagePROGRAF iPF500, iPF510, IPF600, iPF605, iPF610, iPF700, iPF710, iPF720, LP17, LP24|Computer & Gaming||interdiscount
CANON 729|68.6|Mit der Cartridge 729 Magenta haben Sie die Gewissheit, dass Sie stets saubere und scharfe Drucke erhalten. Eine Kapazität von rund 1.000 Seiten (gemessen nach ISO 19798) stellt sicher, dass eine einzige Cartridge für viele Ihrer Druckaufträge ausreicht.|Computer & Gaming||interdiscount
CANON EXV 43 (Einzeltoner, Schwarz)|67.9|CANON Toner schwarz Orig.Nr. C-EXV 43 Passend zu CANON Monochrom Laser-Drucker gemäss Kompatibilitätsliste|Computer & Gaming||interdiscount
CANON 051 (Einzeltoner, Schwarz)|66.9|Canon 051 - Schwarz - Original - Tonerpatrone - für imageCLASS LBP162, MF264, MF267, MF269; i-SENSYS LBP162, MF264, MF267, MF269|Computer & Gaming||interdiscount
CANON Resttonerbehälter MC-09|63.9|Papiere, Toner, Tinten und Verbrauchsmaterialien von Canon sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON 716|63.55|Mit der Cartridge 716 Gelb können Sie ca. 1.500 Seiten drucken (gemessen nach ISO 19798).|Computer & Gaming||interdiscount
CANON PFI-120 C (Cyan, 1 Stück)|62.75|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON 045M (Einzeltoner, Magenta)|62.15|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON 054 (Gelb, 1 Stück)|61.65|Canon 054 - Gelb - Original - Tonerpatrone - für i-SENSYS LBP621Cw, LBP623Cdw, LBP623Cw|Computer & Gaming||interdiscount
CANON 054 (Magenta, 1 Stück)|61.65|Canon 054 - Magenta - Original - Tonerpatrone - für i-SENSYS LBP621Cw, LBP623Cdw, LBP623Cw|Computer & Gaming||interdiscount
CANON MC-16 (1 Stück)|61.6|Canon Verbrauchsmaterialien sind umfassend geprüft und genehmigt, um eine gleichbleibend hohe Qualität zu sichern. Eine Marke und Produkte, auf die Sie vertrauen können und die Ihr Geschäft unterstützen.|Computer & Gaming||interdiscount
CANON Resttonerbehälter (57 Blatt)|60.9|Canon ist Zuhause, wo Sie leben. Tagsüber arbeitet das Unternehmen mit Ihnen im Büro, und im Sommer fährt Canon gemeinsam in den Urlaub. Seit über einem Vierteljahrhundert ist die Canon-Technologie überall dort, wo die Menschen leben. Die Fotografie war es, die Canon bekannt machte. Doch längst ist das Unternehmen mit zahllosen Erfindungen und Innovationen zum Hightech-Spezialisten gewachsen: Neben Fotokameras und Camcordern haben die Druck- und Kopiersysteme die Büros erobert - Canon zählt mittlerweile zu den führenden Anbietern von Technologien im Home- und Office-Bereich. Hohe Qualität und modernes Design sind Kennzeichen der Canon-Produkte.|Computer & Gaming||interdiscount
CANON Netzteil (Schwarz)|59.15|Canon ist Zuhause, wo Sie leben. Tagsüber arbeitet Canon mit Ihnen im Büro, und im Sommer fahren Sie gemeinsam in den Urlaub. Seit über einem Vierteljahrhundert ist die Technologie von Canon überall dort, wo die Menschen leben. Mit zahllosen Erfindungen und Innovationen ist das Unternehmen ein Hightech-Spezialist. Neben Fotokameras und Camcordern haben die Druck- und Kopiersysteme die Büros erobert, und mittlerweile zählt Canon zu den führenden Anbietern von Technologien im Home- und Office-Bereich. Hohe Qualität und modernes Design sind Kennzeichen der Produkte von Canon.|Computer & Gaming||interdiscount
CANON 054 (Cyan, 1 Stück)|59.05|Canon 054 - Cyan - Original - Tonerpatrone - für i-SENSYS LBP621Cw, LBP623Cdw, LBP623Cw|Computer & Gaming||interdiscount
CANON PFI-1000B (Blau, 1 Stück)|54.9|Canon PFI-1000 B - 80 ml - Blau - Original - Tintenbehälter - für imagePROGRAF PRO-1000|Computer & Gaming||interdiscount
CANON PFI-1000R (Rot, 1 Stück)|54.9|Mit den professionellen LUCIA PRO Tinten für detaillierte und zuverlässige Ergebnisse werden Ihre Bilder lebendig. Dieses pigmentbasierte Tintensystem ermöglicht Drucke mit reichhaltigen und tiefen Farben, die sich durch eine hohe Farbstabilität auszeichnen. Mit dem 80 ml Tintentank Rot können bis zu 5.355 Fotos im Format 10 x 15 cm bzw. 935 Fotos im A2-Format gedruckt werden.|Computer & Gaming||interdiscount
CANON PFI-1000C (Cyan, 1 Stück)|54.6|Canon PFI-1000 C - 80 ml - Cyan - Original - Tintenbehälter - für imagePROGRAF PRO-1000|Computer & Gaming||interdiscount
CANON PFI-1000GY (Grau, 1 Stück)|54.5|Die professionellen LUCIA PRO Tinten liefern intensive, satte Farben, einen hervorragenden Farbumfang und zuverlässige Qualität. Dieses pigmentbasierte Tintensystem sorgt für herausragende Farbstabilität Ihrer Fotos.|Computer & Gaming||interdiscount
CANON PFI-030BK (Schwarz, 1 Stück)|53.9|CANON Tintenpatrone schwarz PFI030BK iPF TX-20 55ml|Computer & Gaming||interdiscount
CANON PFI-030Y (Gelb, 1 Stück)|53.9|CANON Tintenpatrone yellow PFI030Y iPF TX-20 55ml|Computer & Gaming||interdiscount
CANON PFI030M (Magenta, 1 Stück)|53.9|CANON Tintenpatrone magenta PFI030M iPF TX-20 55ml|Computer & Gaming||interdiscount
CANON 729 (Einzeltoner, Cyan)|53.45|Mit der Cartridge 729 Cyan haben Sie die Gewissheit, dass Sie stets saubere und scharfe Drucke erhalten. Eine Kapazität von rund 1.000 Seiten (gemessen nach ISO 19798) stellt sicher, dass eine einzige Cartridge für viele Ihrer Druckaufträge ausreicht.|Computer & Gaming||interdiscount
CANON Opaque Kopierpapier (1 Stück, A1, 120 g/m2)|51.65|Opaque Paper ist ein ideales für Bildmotive und CAD-Anwendungen Papier mit hoher Opazität und Oberflächengüte. Seine wischfeste Oberfläche und das aufgrund der Materialstärke sehr gute Tinten-Absorptionsverhalten machen es zum perfekten Partner im grafischen und wissenschaftlichen Bereich. Es ist gleichermassen gut für Präsentationen und für Konstruktionszeichnungen einsetzbar.|Computer & Gaming||interdiscount
CANON Photo Cube PG-560/CL-561 (Gelb, Schwarz, Magenta, Cyan, Duopack)|50.9|Das Canon Photo Cube Creative Pack ist eine umfassende Lösung für Ihre Druckanforderungen, die hochwertige Tintenpatronen mit Premium-Hochglanz-Fotopapier kombiniert. Dieses Paket wurde speziell für diejenigen entwickelt, die Wert auf die Langlebigkeit und Lebendigkeit ihrer Fotodrucke legen. Es ist mit der von Canon entwickelten Full-Photolithography Inkjet Nozzle Engineering (FINE) und ChromaLife100 Technologie ausgestattet. Diese Technologien sorgen dafür, dass jeder Druck lebendig und langlebig genug ist, um die Zeit zu überdauern. Das in der Packung enthaltene Fotopapier Plus Glossy II steigert die Qualität Ihrer Ausdrucke zusätzlich und sorgt für eine glänzende Oberfläche, die die Lebendigkeit der Farben noch verstärkt. Ganz gleich, ob Sie Familienfotos ausdrucken, ein Sammelalbum erstellen oder persönliche Geschenke basteln - das Canon Photo Cube Creative Pack bietet die Qualität und Zuverlässigkeit, die Sie brauchen, um Ihre kreativen Visionen zu verwirklichen.|Computer & Gaming||interdiscount
CANON Photo Cube Creative Pack PG-540/CL-541 (Gelb, Schwarz, Magenta, Cyan, Duopack)|50.9|Das Canon Photo Cube Creative Pack ist eine umfassende Lösung für Ihren Fotodruckbedarf. Es kombiniert die Zuverlässigkeit der Original Canon Tintenpatronen mit der hochwertigen Qualität des Fotopapiers Plus Glossy II. Dieses Paket wurde für die nahtlose Zusammenarbeit mit Ihrem Canon Drucker entwickelt und nutzt die fortschrittlichen Canon Full-Photolithography Inkjet Nozzle Engineering (FINE) und Canon ChromaLife100 Technologien, um Ausdrucke zu erstellen, die Ihre Erinnerungen detailgetreu und dauerhaft festhalten. Egal, ob Sie Familienfotos, Porträts oder kreative Projekte ausdrucken, die Hochglanzoberfläche des mitgelieferten Fotopapiers sorgt dafür, dass jeder Ausdruck professionell aussieht und sofort präsentiert werden kann. Mit einer Grösse von 130 x 130 mm eignen sich die in diesem Paket enthaltenen Medien perfekt für die Erstellung von Fotos, die sich ideal zum Einrahmen, Teilen und Aufbewahren eignen. Mit dem Canon Photo Cube Creative Pack sind Sie bestens gerüstet, um Ihre digitalen Erinnerungen mit aussergewöhnlicher Qualität und Langlebigkeit zum Leben zu erwecken.|Computer & Gaming||interdiscount
CANON Photo Cube Creative Pack PG-560/CL-561 (Gelb, Schwarz, Magenta, Cyan, Duopack)|50.9|Das Canon Photo Cube Creative Pack ist eine Kombination aus hochwertigen Tintenpatronen und Fotopapier in einem praktischen Paket, das Ihr Druckvergnügen noch weiter steigert. Dieses Paket enthält die von Canon entwickelte Full-Photolithography Inkjet Nozzle Engineering (FINE) und ChromaLife100 Technologie, die für lebendige, detailreiche und langlebige Ausdrucke sorgt. Ganz gleich, ob Sie Familienfotos, Kunstwerke oder individuelle Entwürfe drucken möchten - die enthaltenen schwarzen und farbigen Tintenpatronen bieten eine breite Farbpalette für alle kreativen Anforderungen. Ausserdem enthält das Paket 40 Blatt Fotopapier Plus Glossy II mit einer glänzenden Oberfläche, die das Beste aus Ihren Fotos herausholt. Das Photo Cube Creative Pack ist eine ausgezeichnete Wahl für alle, die ihre digitalen Kreationen zum Leben erwecken wollen.|Computer & Gaming||interdiscount
